required_age,dlc_count,windows,mac,linux,price_cleaned,languagesupp_count,is_major_developer,cat_Achievements,cat_Multiplayer,cat_Coop,cat_ControllerSupport,cat_Workshop,cat_InAppPurchases,cat_SteamCloud,cat_SinglePlayer,genre_Indie,genre_Racing,genre_Sports,genre_Simulation,genre_Casual,genre_RPG,genre_Action,genre_FreeToPlay,genre_MassivelyMultiplayer,genre_Adventure,genre_Strategy,AGE_GROUP,is_positive
0,10,1,1,0,0,22,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
17,5,1,0,0,34.99,12,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1
0,3,1,0,0,14.99,11,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,7,1,0,0,0,13,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1
0,1,1,1,1,0,7,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,49.99,18,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1
13,6,1,0,0,2.99,10,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0
0,2,1,0,0,29.99,14,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,26,1,1,1,0,13,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,39.99,9,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,9.99,10,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,4,1,0,0,0,16,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
0,0,1,1,1,29.99,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,3,1,0,0,39.99,14,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1
17,0,1,0,0,0,12,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1
0,1,1,0,0,14.99,9,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1
0,7,1,0,0,24.99,14,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
17,8,1,0,0,14.99,13,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,2,1
0,0,1,0,1,0,17,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1
0,18,1,1,1,5.99,8,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
18,27,1,0,0,19.99,12,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,3,1
0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
0,27,1,0,0,59.99,12,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1
0,10,1,1,0,59.99,23,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0
0,2,1,0,0,19.99,6,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1
0,0,1,1,1,0,7,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
17,30,1,0,0,6.24,15,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,7,1,1,0,2.99,10,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,1,0,1,19.99,17,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0,0,1,0,0,24.99,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
0,0,1,0,1,19.99,11,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1
0,0,1,0,0,59.99,6,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
17,11,1,0,0,0,15,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2,1
0,7,1,1,1,0,11,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
13,12,1,0,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1
0,1,1,1,0,59.99,17,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1
0,0,1,0,0,14.99,7,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1
0,32,1,1,1,9.99,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
13,0,1,0,0,2.99,10,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,1
0,20,1,0,0,49.99,18,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
0,2,1,0,0,0,15,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0
0,1,1,1,0,8.99,10,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,12,1,0,0,39.99,12,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1
0,1,1,1,0,29.99,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
17,0,1,0,0,39.99,22,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,6,1,0,0,5.99,12,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
0,1,1,0,0,2.99,11,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1
0,0,1,0,0,14.99,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
0,252,1,0,0,49.99,14,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
17,22,1,0,0,19.99,14,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,2,0
17,1,1,0,0,14.99,14,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,1,19.99,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,244,1,0,0,0,7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,49.99,13,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
0,3,1,1,1,0.79,15,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
17,2,1,0,0,0,13,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,0,1,1,1,0,15,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,2,1,0,0,14.99,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
17,5,1,1,1,0,8,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1
18,13,1,0,0,4.49,8,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,1
0,24,1,0,0,0,11,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
0,1,1,0,0,59.99,15,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1
0,8,1,0,0,19.99,16,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0
17,2,1,0,0,4.99,13,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
0,22,1,1,0,0,9,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1
17,0,1,0,0,0,9,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1
17,6,1,0,0,39.99,15,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,0,1,1,0,44.99,7,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,2,1,0,0,0,14,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
16,0,1,0,0,0,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,62,1,1,1,14.99,13,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
0,1,1,0,0,39.99,16,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
17,1,1,0,0,19.99,20,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,2,1
0,2,1,1,0,49.99,23,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,36,1,0,0,19.99,9,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
0,5,1,1,1,19.99,13,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
0,10,1,1,0,0,18,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
17,5,1,0,0,39.99,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,0,1,0,0,69.99,13,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
17,0,1,1,1,39.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,17.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,7.99,12,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,29.99,12,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,24.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,5.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,7.49,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,9.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,0,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,4.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,19.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,0,12,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,0,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,39.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,29.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,44.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,39.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,0,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,19.99,12,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,1,1,19.99,12,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,23,1,1,0,29.99,23,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
0,0,1,0,0,19.99,13,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
0,1,1,1,0,0,10,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
0,6,1,1,0,39.99,26,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1
0,8,1,1,1,29.99,12,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,1,0,9.99,14,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1
0,5,1,0,0,0,15,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1,1,0,0,9.99,12,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
0,0,1,1,1,17.99,10,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1,1,0,0,9.99,12,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
0,4,1,0,0,59.99,11,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
13,0,1,0,0,0,13,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1
17,0,1,1,0,0,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,2,1
0,1,1,0,0,0,20,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1
0,12,1,1,1,0,13,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,1,0,10,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
0,3,1,0,0,0,11,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
0,0,1,0,0,0,19,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
0,4,1,0,0,0,25,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,16,1,0,0,0,8,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,15,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1
0,1,1,0,0,0,12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
0,1,1,1,0,0,15,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
0,2,1,0,0,0,8,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,12,1,1,1,0,15,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
17,0,1,0,0,0,2,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,2,1
0,0,1,0,0,0,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
17,0,1,0,1,0,8,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,11,1,1,0,0,9,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1
17,18,1,0,0,29.99,12,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1
17,0,1,0,0,29.99,13,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1
0,0,1,0,0,12.99,20,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,14.99,8,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
17,1,1,1,1,0,7,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,2,1
0,0,1,0,0,0,11,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
0,2,1,0,0,0,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
17,5,1,0,0,19.99,18,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,0,1,1,1,19.99,11,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
0,0,1,0,0,39.99,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0,0,12,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
17,1,1,0,0,39.99,14,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,0,1,0,0,2.99,10,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1
0,4,1,1,1,19.99,14,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
0,3,1,0,0,0,14,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
0,1,1,0,0,59.99,21,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,19.99,21,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,24.99,21,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,59.99,21,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,29,1,0,0,0,13,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,1,0,0,9.99,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,0.99,8,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1
0,6,1,1,1,0,12,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1
17,0,1,0,0,39.99,9,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,0,1,0,0,39.99,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
17,4,1,0,0,3.99,15,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0
0,13,1,0,0,59.99,10,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
0,15,1,1,1,69.99,11,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1
0,2,1,1,1,29.99,13,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1
17,0,1,0,0,0,8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,1
17,0,1,0,0,3.99,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1
17,0,1,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,14,1,0,0,29.99,9,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
0,13,1,0,0,19.99,12,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2,1,1,1,0,15,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1
0,1,1,1,1,19.99,10,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1
0,0,1,0,0,44.99,9,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
17,20,1,0,1,39.99,9,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1
0,0,1,0,0,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
0,2,1,1,1,0,11,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
0,2,1,0,0,19.99,14,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,1,1,0,9,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1
0,9,1,0,0,29.99,13,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17,0,1,0,0,2.24,10,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1
0,9,1,0,0,39.99,13,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,3,1,1,0,7.49,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,8,1,0,0,5.99,12,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
0,1,1,1,0,14.99,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1
17,1,1,1,0,0,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1
0,21,1,1,0,0,17,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0,6,1,1,0,7.99,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
0,0,1,0,0,7.99,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,1,1,1,29.99,9,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,9.99,10,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1
17,0,1,1,0,39.99,7,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,2,1
0,1,1,0,0,0,10,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1
17,2,1,0,0,20.99,13,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,2,0
0,2,1,1,1,0,9,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0,3,1,1,1,20.99,14,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,15,1,0,0,20.99,12,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
0,7,1,0,0,20.99,14,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,6,1,0,0,59.99,16,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,17,1,1,1,4.99,10,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,29.99,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,9.69,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1
0,0,1,0,0,19.99,10,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
16,7,1,1,1,0,9,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1
17,20,1,0,0,34.99,14,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,2,0
17,2,1,0,0,59.99,9,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,2,1
0,0,1,0,0,59.99,19,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,1,0,0,29.99,12,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,1,0,0,17.49,17,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0
0,2,1,1,0,59.99,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,7,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0
0,0,1,0,0,19.99,11,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1
0,76,1,0,0,4.99,12,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
16,4,1,0,0,59.99,11,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,2,1
0,1,1,0,0,0,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
0,4,1,1,0,19.99,12,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1
0,0,1,0,0,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
17,4,1,0,0,49.99,15,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,42,1,1,1,4.49,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
0,1,1,1,1,7.99,6,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
17,0,1,0,0,0,8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1
13,33,1,0,0,9.99,9,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1
0,6,1,1,0,19.99,11,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
17,0,1,0,0,9.99,25,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1
0,11,1,0,0,16.79,10,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
16,1,1,0,0,14.99,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1
13,3,1,0,0,19.99,11,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1
0,11,1,0,0,5.99,15,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
17,3,1,0,0,0,10,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,2,1
0,0,1,0,0,24.99,4,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
0,0,1,0,0,44.99,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
0,12,1,0,0,4.99,10,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0,1,1,0,0,14.99,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,19.99,13,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1
0,4,1,1,1,0,10,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1
